tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,Activity
0.96569448,-0.16483417,0.06846848,-0.029658044,-0.080176544,0.095355133,2
0.96620098,-0.16331988,0.069257049,-0.026628023,-0.082273201,0.097138062,2
0.96609025,-0.1659477,0.066702967,-0.025363396,-0.079426651,0.089450614,2
0.96620841,-0.16731101,0.063451521,-0.02766206,-0.080884694,0.09512862,2
0.82652518,0.21204787,0.27761738,0.008034294,-0.31091102,0.35503,1
0.77227555,0.367483,0.36383384,-0.019499273,-0.27677888,0.36533868,1
0.77277932,0.35170096,0.34331818,-0.030295747,-0.18642982,0.25636439,1
0.77756136,0.35126735,0.33597643,-0.032974328,-0.099601279,0.15662645,1
0.77869282,0.35632924,0.33242797,-0.032470902,-0.078199483,0.10251461,1
0.77835646,0.3571899,0.33072431,-0.031529934,-0.069645757,0.080806822,1
0.77758747,0.35757229,0.33208053,-0.028164757,-0.05983676,0.074517251,1
0.77819374,0.35813805,0.33179063,-0.026175595,-0.07613928,0.079684941,1
0.77924231,0.35844769,0.32974671,-0.027481621,-0.069565886,0.080039442,1
0.77964986,0.35842823,0.32790819,-0.027504633,-0.074848908,0.084124317,1
0.78000088,0.35847243,0.3263651,-0.027168216,-0.079085904,0.088676783,1
0.7811758,0.35839128,0.32528917,-0.028093418,-0.065117999,0.086390892,1
0.78226533,0.35819644,0.32422428,-0.027877299,-0.070900184,0.086785317,1
0.78179727,0.35838109,0.32441454,-0.028654835,-0.068424365,0.08537917,1
0.78043205,0.35867229,0.32695871,-0.028414313,-0.070653947,0.084450442,1
0.77938696,0.35857655,0.32961939,-0.026722503,-0.084469206,0.087369179,1
0.90239417,0.16416613,0.25463414,-0.24490966,-0.11681199,-0.73188685,1
0.93510004,0.0964929,0.22198493,-0.18987195,-0.067971333,-0.44578931,1
0.92941898,0.11134668,0.22063456,-0.11120986,-0.075345496,-0.1587152,1
0.93040539,0.11173325,0.22308993,-0.054124813,-0.077778092,0.022343482,1
0.93090921,0.11129906,0.22340394,-0.026599978,-0.073737508,0.10166791,1
0.92991898,0.11370535,0.2256423,-0.018241536,-0.076751528,0.12338302,1
0.92878981,0.11473482,0.2265293,-0.018668232,-0.076729315,0.11449107,1
0.92785977,0.11565774,0.22598717,-0.021861483,-0.094672427,0.11088067,1
0.93061359,0.11462105,0.21855983,-0.025604844,-0.066842892,0.090694784,1
0.93218823,0.11455281,0.21488022,-0.027795706,-0.057946031,0.079745319,1
0.92876984,0.1188926,0.22211732,-0.028495171,-0.083403072,0.093426056,1
0.9293592,0.11751485,0.22021595,-0.028325228,-0.081368382,0.092555238,1
0.93208183,0.11303669,0.21363841,-0.02588497,-0.10970905,0.10322244,1
0.93631821,0.10584864,0.20215967,-0.027238896,-0.07646769,0.088620673,1
0.94221895,0.095905665,0.18788167,-0.029235408,-0.021307707,0.053973385,1
0.94079918,0.097688592,0.19339173,-0.028255421,-0.033517868,0.06889111,1
0.93326489,0.10724457,0.21453721,-0.028112902,-0.081209534,0.096078066,1
0.93005212,0.10901655,0.22543276,-0.027378738,-0.1087499,0.10012488,1
-0.51678886,0.82788473,0.59550692,0.040275307,-0.011927327,0.96302381,3
-0.58772295,0.80284265,0.61849059,0.058829634,-0.1266919,0.56127896,3
-0.56341684,0.80436969,0.61773667,0.029178311,-0.12847381,0.26915824,3
-0.56773218,0.80545783,0.61902102,-0.001439739,-0.11226787,0.1078498,3
-0.56827732,0.80413936,0.61939591,-0.020089274,-0.088079382,0.047793642,3
-0.56953732,0.80352603,0.62008281,-0.028342215,-0.086815782,0.04427795,3
-0.57229651,0.8042973,0.62005927,-0.031211603,-0.078716374,0.057711169,3
-0.57050711,0.80471097,0.61960192,-0.031386054,-0.070670883,0.072063117,3
-0.5675384,0.80436383,0.61924549,-0.029736945,-0.074034758,0.082749511,3
-0.56597154,0.80430878,0.61980985,-0.027591881,-0.066974293,0.087348433,3
-0.5663797,0.80465184,0.62018007,-0.028070769,-0.07423057,0.087096514,3
-0.5663377,0.80466306,0.61997963,-0.028133511,-0.073058656,0.086966457,3
-0.56719501,0.80396481,0.6202236,-0.026782006,-0.070360554,0.087446205,3
-0.56992741,0.80365726,0.61992848,-0.027901396,-0.08495458,0.086549078,3
-0.56744019,0.80387746,0.61944409,-0.028285238,-0.079091071,0.086685052,3
-0.56362954,0.80356402,0.61995196,-0.027602729,-0.071347915,0.087038475,3
-0.56379629,0.80334064,0.62023191,-0.027703479,-0.08548146,0.085057452,3
-0.55956894,0.80347152,0.62171832,-0.027048163,-0.073933588,0.085599425,3
-0.55489736,0.80374135,0.62274434,-0.027217875,-0.059034931,0.088128343,3
-0.6185439,0.84700062,0.56661407,0.088314065,-0.26771129,0.70618626,3
-0.61890488,0.8301105,0.58446835,0.022492191,-0.23159367,0.40679944,3
-0.59600142,0.82621396,0.58431506,-0.016218795,-0.14910586,0.19185041,3
-0.60318103,0.82785524,0.58502033,-0.033773413,-0.10207865,0.083243084,3
-0.60377799,0.82772424,0.58577726,-0.03780722,-0.088197535,0.053165316,3
-0.60121437,0.82747621,0.58651217,-0.034547536,-0.072994695,0.054585375,3
-0.59690638,0.82728035,0.58732577,-0.029953105,-0.054603594,0.066042464,3
-0.59853416,0.82792007,0.58632872,-0.028105834,-0.060035138,0.077281947,3
-0.60447729,0.82783321,0.58531439,-0.02942341,-0.081709568,0.084378719,3
-0.60406339,0.82712783,0.5866583,-0.029324975,-0.086159157,0.089484471,3
-0.59988989,0.8266347,0.58832945,-0.0267202,-0.069651264,0.08621864,3
-0.59722538,0.82594308,0.58968485,-0.02555935,-0.062116373,0.084732301,3
-0.59889068,0.82583646,0.58892146,-0.027474465,-0.076791802,0.088297263,3
-0.59944845,0.82585921,0.58748439,-0.028295798,-0.078230642,0.087441377,3
-0.59703621,0.82586579,0.58842529,-0.026906126,-0.067036444,0.085752111,3
-0.59861948,0.82627637,0.58868165,-0.027783751,-0.075033444,0.0872346,3
-0.59848492,0.82628313,0.58845925,-0.027365919,-0.070493316,0.085365228,3
-0.59967137,0.82657812,0.58749607,-0.028872976,-0.082419749,0.088133769,3
-0.6013344,0.82689692,0.5871608,-0.029160511,-0.083671963,0.088045876,3
-0.59727934,0.82588369,0.58949602,-0.026942179,-0.069154059,0.084449615,3
-0.59334502,0.82508335,0.591215,-0.026522725,-0.066616359,0.084216509,3
-0.5956163,0.82540102,0.59004378,-0.026807866,-0.065667407,0.084832337,3
-0.60103644,0.82589735,0.58799297,-0.025936985,-0.089616318,0.094893424,3
0.95966947,-0.15456431,0.10181212,0.40172656,-0.19160226,0.11422316,4
0.9551722,-0.14324703,0.10596208,0.17813656,-0.19550722,0.080922842,4
0.95454926,-0.1357181,0.11526801,0.070789929,-0.21508954,0.12185699,4
0.9598608,-0.13101227,0.11316018,-0.013338436,-0.1376796,0.15924819,4
0.96429456,-0.13737193,0.10690177,-0.056427079,-0.045584147,0.11211414,4
0.96386607,-0.13551909,0.1147274,-0.078082373,-0.071115068,0.034561925,4
0.95848857,-0.12703425,0.12166656,-0.052392185,-0.07427124,0.007172469,4
0.9559014,-0.12797501,0.11749715,-0.04150971,-0.02492815,0.078580312,4
0.95904881,-0.13017233,0.1168094,-0.056863059,-0.064311506,0.1401743,4
0.96000272,-0.13282387,0.1184163,-0.04364126,-0.062383042,0.10763691,4
0.95955652,-0.13024338,0.12097284,-0.019657667,-0.043349636,0.10102721,4
0.96056687,-0.12561233,0.12445617,-0.011042102,-0.058364269,0.10258168,4
0.96074881,-0.12881395,0.12355272,-0.010580198,-0.029283966,0.11209983,4
0.96075966,-0.1299014,0.11891921,-0.024647581,-0.087936558,0.080213462,4
0.96383777,-0.13124597,0.11091695,-0.031786668,-0.12971472,0.026485048,4
0.9651497,-0.12785604,0.10839432,-0.016338534,-0.087730621,0.06960195,4
0.96078864,-0.17755093,0.094848684,0.15978606,-0.14117227,-0.002202856,4
0.95648734,-0.15144093,0.097967446,0.062500126,-0.13295279,0.15500387,4
0.95312177,-0.14460084,0.10041011,-0.031130731,-0.051827107,0.14437954,4
0.95992828,-0.15021804,0.09634107,-0.048944656,-0.049300044,0.058060809,4
0.9698617,-0.15289719,0.095859307,-0.027593464,-0.10557037,0.054240264,4
0.96637259,-0.1507341,0.097102507,-0.006418663,-0.12299526,0.11946604,4
0.96087979,-0.1505628,0.094766746,-0.036684811,-0.065750609,0.1102712,4
0.96250481,-0.14975066,0.09319082,-0.049164296,-0.064413215,-0.010621398,4
0.96164899,-0.14575659,0.094289136,-0.018052537,-0.07423663,0.045368706,4
0.96491733,-0.14058217,0.098850988,-0.045256687,-0.043045525,0.15429029,4
0.96388722,-0.14051241,0.10020524,-0.057833639,-0.060855054,0.13158686,4
0.96112682,-0.1391838,0.096892021,-0.056072012,-0.033870276,0.12214378,4
0.96747256,-0.13583853,0.093118494,-0.10154328,-0.013472088,0.067410352,4
0.96915266,-0.14241195,0.091728641,0.053904082,-0.10125239,0.054070059,4
0.96333364,-0.14932497,0.099443889,0.11557798,-0.12551191,0.092125411,4
0.94091481,-0.11241156,0.13148525,-0.14049898,0.011495573,-0.000297806,5
0.94408782,-0.074912874,0.16290571,-0.12509343,-0.10909188,0.13465809,5
0.94663026,-0.069007217,0.16824384,-0.39061049,-0.019445647,0.007082228,5
0.95325851,-0.075920063,0.16310062,-0.32049057,-0.022536234,-0.065132027,5
0.95370383,-0.083194109,0.15506612,0.061363409,-0.14263333,0.074330669,5
0.96210281,-0.079434796,0.14651067,-0.098471256,-0.035961674,0.092437599,5
0.97031827,-0.082788393,0.14169247,0.001092377,-0.093756658,0.14281383,5
0.95677425,-0.096182809,0.14368485,0.33768954,-0.20089893,0.21521315,5
0.9553653,-0.1006057,0.13633282,0.22049868,-0.10515581,0.166945,5
0.9358145,-0.096381432,0.15599928,0.47138907,-0.33338185,0.080745023,5
0.9544226,-0.063969067,0.18425593,0.15410288,-0.18884149,0.087947335,5
0.95718509,-0.065575292,0.17946695,-0.51310428,0.067185261,-0.10880214,5
0.94770022,-0.076955986,0.14936114,-0.38879188,-0.050020422,-0.001155544,5
0.94209256,-0.088356945,0.13944994,-0.10615553,-0.041629747,0.1361236,5
0.93965302,-0.082485703,0.15524398,-0.090688418,-0.021133183,0.060040078,5
0.93556447,-0.086902002,0.16672603,0.35460276,-0.22501467,0.15217952,5
0.94091648,-0.089619138,0.16784136,0.31755656,-0.1675364,0.24378402,5
0.95460641,-0.25814326,0.014323144,0.5861306,-0.36490844,0.0276795,6
0.9383485,-0.26112625,-0.004115446,0.34222597,-0.24965807,0.065498529,6
0.93078651,-0.25827286,-0.007162964,0.43491336,-0.33834997,0.003226347,6
0.93375342,-0.25934992,0.002981493,0.43831301,-0.37477741,0.014058671,6
0.93821523,-0.25240771,-0.008367366,-0.018122458,-0.079309245,0.08699796,6
0.93186742,-0.26083041,-0.026965704,0.022010332,-0.13582894,0.012364993,6
0.92438082,-0.28274048,-0.036836814,-0.028035279,-0.056357265,0.084776391,6
0.92398407,-0.29236003,-0.040315396,-0.4081941,0.19947082,0.21552403,6
0.92782435,-0.28826499,-0.031931789,-0.35641728,0.1003269,0.15311863,6
0.97215682,-0.20931567,0.037922598,-0.67301653,0.31602155,-0.011281135,6
0.95210536,-0.24647206,0.002355251,-0.35306728,0.15025762,0.019034055,6
0.93720298,-0.25497942,-0.008268501,0.17569496,-0.2171339,0.023522467,6
0.93589534,-0.25322043,-0.001333033,0.33008654,-0.25116459,0.047732808,6
0.93065346,-0.25017068,-0.004434952,-0.014304028,-0.036624815,0.062766077,6
0.92844495,-0.24216665,0.000649926,0.096293911,-0.15143891,0.014140804,6
0.93561554,-0.24017152,0.004430539,0.007892286,-0.11609229,0.060376326,6
0.94025508,-0.24910583,-0.011186972,-0.40958633,0.14768469,0.13607908,6
0.93448167,-0.25917013,-0.022662387,-0.37034105,0.10821873,0.09941258,6
0.93729987,-0.11618647,0.13218122,0.50677196,-0.29821107,0.054548976,5
0.94248618,-0.079854945,0.16593248,0.18943923,-0.27792018,0.10411837,5
0.94892045,-0.08632804,0.16272294,-0.3646404,-0.03394746,-0.02105239,5
0.95282556,-0.089242853,0.15611343,-0.32001978,0.000931287,-0.086501749,5
0.94154421,-0.085974824,0.15949134,-0.10333507,-0.064260374,0.081217676,5
0.93965015,-0.085130707,0.15899801,-0.12219977,-0.048995379,0.081773989,5
0.94829365,-0.10309531,0.1468614,0.21802299,-0.16225159,0.10421684,5
0.940913,-0.10609406,0.14654378,0.38401463,-0.15888059,0.3046724,5
0.97151538,-0.21903444,0.045340999,-0.65916329,0.3026549,-0.019195241,6
0.95495081,-0.23703933,0.015863668,-0.35274297,0.13601896,0.039196352,6
0.93683004,-0.24713475,0.003259167,0.18037136,-0.23202705,0.02118166,6
0.93509805,-0.26733839,-0.003644167,0.33172869,-0.28246933,0.043737616,6
0.94029487,-0.27350129,-0.014005556,0.005994543,-0.088519774,0.10523963,6
0.93790204,-0.26662292,-0.016447925,0.1358964,-0.15669195,0.04656635,6
0.935425,-0.27194824,-0.018826707,-0.034565612,-0.005975987,0.10479639,6
0.93629238,-0.27933935,-0.018744048,-0.41412131,0.18090986,0.16528843,6
0.9333133,-0.27530901,-0.010142815,-0.31674941,0.094392305,0.10730083,6
0.96598834,-0.18360973,0.023674993,-0.030609205,-0.093036431,0.049372267,2
0.96667731,-0.19324542,0.010416191,-0.047553269,-0.079552205,0.059457862,2
0.96597963,-0.19422685,0.011334791,-0.051373718,-0.070127218,0.067023191,2
0.96601476,-0.19613736,0.012974813,-0.041874853,-0.066969606,0.079588518,2
0.96596141,-0.1955141,0.016939166,-0.032621678,-0.074898355,0.085940826,2
0.96634425,-0.19415616,0.022651395,-0.029988088,-0.081380431,0.087075128,2
0.96617651,-0.19443443,0.022495892,-0.027536197,-0.084286501,0.089663259,2
0.96568874,-0.19463893,0.019377625,-0.027722945,-0.078377225,0.088223133,2
0.96528491,-0.19530508,0.016665361,-0.027778974,-0.070835858,0.08762465,2
0.96521464,-0.19612273,0.016035966,-0.027832132,-0.066838428,0.081627102,2
0.96560294,-0.19459754,0.017526364,-0.028404534,-0.071565103,0.081442924,2
0.9660893,-0.18903448,0.020023977,-0.032542782,-0.082469583,0.084166135,2
0.9667125,-0.18587055,0.020134252,-0.033394689,-0.066193614,0.093909082,2
0.96622328,-0.18947778,0.021359657,-0.033717093,-0.068951487,0.099285952,2
0.96587472,-0.19199739,0.023218838,-0.025945459,-0.083828421,0.078213739,2
0.9671331,-0.18909459,0.020247581,-0.005444324,-0.076569715,0.085948566,2
0.96692613,-0.18957013,0.022480464,-0.016696347,-0.072630153,0.093225238,2
0.96603296,-0.19287541,0.026458588,-0.034484149,-0.074345824,0.082566182,2
0.94762569,-0.1966404,-0.040758381,-0.001596322,0.18169277,-0.22850717,2
0.96978507,-0.18882478,0.001499632,-0.009975374,0.069808149,-0.11647996,2
0.9676851,-0.17903424,0.009091325,-0.02038553,-0.018527209,-0.005282893,2
0.96743817,-0.18214874,0.005508076,-0.027045372,-0.071457454,0.06563623,2
0.96852154,-0.18083154,0.006996565,-0.027026848,-0.084813986,0.093105999,2
0.9689988,-0.17871606,0.006677588,-0.026314193,-0.0853522,0.10177018,2
0.96859458,-0.17660768,0.009070133,-0.026689961,-0.08351868,0.1010702,2
0.96838859,-0.17546175,0.01017503,-0.028314843,-0.083293123,0.097677763,2
0.9684852,-0.17610428,0.008989271,-0.029482767,-0.084629989,0.092584893,2
0.96864224,-0.17824617,0.006334303,-0.028977018,-0.076263625,0.084711778,2
0.96889501,-0.17794519,0.002629888,-0.027647892,-0.0665997,0.081302678,2
0.96868771,-0.1746958,0.00362721,-0.02638405,-0.072535602,0.086023565,2
0.96867709,-0.17396056,0.005645776,-0.025865569,-0.077625151,0.089317792,2
0.9686886,-0.17661165,0.001413962,-0.02704548,-0.072057511,0.084074892,2
0.96842226,-0.17747139,-0.001311546,-0.024446634,-0.07419886,0.085975541,2
0.9684285,-0.17706335,-8.03E-06,-0.019759539,-0.071461313,0.087977896,2
0.9686324,-0.17742555,0.002560143,-0.028418019,-0.068167194,0.085375122,2
0.96886747,-0.17700094,0.005826464,-0.035148163,-0.076972168,0.085709186,2
0.69490658,0.36060238,0.44586488,-0.02738342,-0.40393177,0.39001019,1
0.63450589,0.40309504,0.4906658,-0.027572138,-0.30412572,0.30128585,1
0.64333482,0.39721863,0.47816899,-0.027194,-0.1910691,0.18953062,1
0.6405825,0.40007103,0.48225571,-0.027319843,-0.11982633,0.12186618,1
0.63857488,0.40136363,0.48359757,-0.027993041,-0.077157835,0.088791089,1
0.64045478,0.39926413,0.48127928,-0.027465854,-0.061610623,0.075425593,1
0.64185868,0.39828651,0.48097933,-0.027312783,-0.059369702,0.074496274,1
0.64232347,0.39821429,0.48189142,-0.027724946,-0.064360175,0.077661534,1
0.64125781,0.39849501,0.48276592,-0.027958351,-0.071641407,0.082808861,1
0.64108165,0.39852282,0.48181568,-0.028169602,-0.07089688,0.085089982,1
0.64083998,0.39788604,0.48171771,-0.027575606,-0.073616966,0.084825869,1
0.6385993,0.3982521,0.48441884,-0.027655973,-0.078325145,0.088884867,1
0.63749719,0.39956764,0.48514838,-0.027500725,-0.078229584,0.089362072,1
0.63808713,0.40035673,0.48393432,-0.027164696,-0.077688101,0.080040585,1
0.63770534,0.40198501,0.48453335,-0.028230187,-0.068488069,0.083861713,1
0.63564106,0.40429898,0.48553969,-0.028748614,-0.069448137,0.093668074,1
0.63464484,0.40370388,0.48537046,-0.0265053,-0.084434222,0.089599553,1
0.63635686,0.40267757,0.48422291,-0.02733707,-0.066764329,0.089134938,1
0.93731808,0.092789457,0.22445678,-0.26185068,0.16539417,-0.48914751,1
0.93596742,0.094269461,0.19433177,-0.15012208,0.08302113,-0.19448182,1
0.94323733,0.090241259,0.1901074,-0.071306101,-0.009116695,0.006873952,1
0.94150194,0.092886702,0.19361919,-0.029824987,-0.065749803,0.10328043,1
0.94084033,0.093874382,0.19497858,-0.015330796,-0.083583457,0.12658609,1
0.94058092,0.09407899,0.19636669,-0.014749484,-0.085040136,0.11956746,1
0.94003659,0.094255754,0.19841719,-0.020319743,-0.083383597,0.1036564,1
0.93926434,0.095057109,0.20137988,-0.02441012,-0.082926463,0.09235009,1
0.93830782,0.096891788,0.20435077,-0.026864756,-0.078571453,0.085996695,1
0.93801942,0.098322179,0.20431311,-0.027899597,-0.074059518,0.086836537,1
0.9376991,0.098792725,0.20457202,-0.027638753,-0.076816967,0.08901871,1
0.93764425,0.098407713,0.20407114,-0.027926745,-0.074840749,0.08399692,1
0.93779837,0.097422261,0.20300538,-0.027887929,-0.070997256,0.087476341,1
0.93789615,0.097147576,0.2049051,-0.027352384,-0.072267657,0.086651185,1
0.93836602,0.097327488,0.20620121,-0.028347608,-0.071963257,0.081941371,1
0.93766897,0.098736765,0.20753189,-0.027756594,-0.07895146,0.089585747,1
0.93751817,0.099294486,0.20682146,-0.028286861,-0.074564077,0.086466748,1
0.93750385,0.098960832,0.20581426,-0.027595181,-0.072834357,0.085099872,1
0.9368606,0.098662532,0.2073231,-0.028379412,-0.07096105,0.082744418,1
-0.52369624,0.57366296,0.8337269,-0.045250885,-0.29158454,0.45928942,3
-0.54055825,0.56384877,0.84741867,-0.027271319,-0.18099337,0.21559015,3
-0.55556846,0.56120159,0.85044148,-0.02284081,-0.097381031,0.093864081,3
-0.55448982,0.56091455,0.84996174,-0.023738198,-0.064184003,0.051262175,3
-0.55444723,0.56009432,0.85045593,-0.02506797,-0.055770921,0.050707783,3
-0.55410676,0.5598898,0.85026921,-0.026432124,-0.059058402,0.062850745,3
-0.55432083,0.5593988,0.84936543,-0.026841691,-0.0673108,0.077136275,3
-0.55445751,0.5594719,0.84894336,-0.027152071,-0.07278532,0.083764147,3
-0.55393955,0.56014169,0.84934223,-0.026969926,-0.074745395,0.086290917,3
-0.55502966,0.56000864,0.84991526,-0.02750562,-0.074792725,0.088059701,3
-0.55628843,0.56000829,0.85012912,-0.028367706,-0.074831961,0.086085728,3
-0.5569821,0.56015639,0.85014429,-0.028022675,-0.074208674,0.086318878,3
-0.55761762,0.56036327,0.84959986,-0.028151908,-0.074618019,0.086622025,3
-0.55755988,0.56097515,0.84862832,-0.028077848,-0.075057785,0.087046891,3
-0.55635021,0.56144897,0.84825129,-0.0278789,-0.073590311,0.087707018,3
-0.55557677,0.56133918,0.84885728,-0.02779306,-0.072961608,0.087652775,3
-0.55585508,0.56113191,0.84962769,-0.027669198,-0.074419389,0.087169086,3
-0.47735776,0.5956705,0.82904746,0.20922792,-0.39386218,0.63671283,3
-0.50154374,0.59850696,0.82266447,0.076030766,-0.29781804,0.37780273,3
-0.482839,0.60122754,0.81979723,0.00033175,-0.1884749,0.19596589,3
-0.49161905,0.60100235,0.82226821,-0.033835801,-0.11132075,0.097221727,3
-0.49200772,0.60148547,0.82114112,-0.04126297,-0.066646417,0.061559239,3
-0.49213256,0.60124258,0.82045767,-0.039089202,-0.058281456,0.059919556,3
-0.4948787,0.60147895,0.8200389,-0.034909838,-0.065704353,0.067791248,3
-0.49626483,0.60288166,0.81995699,-0.031459367,-0.07066267,0.075627237,3
-0.49669909,0.60355486,0.81996216,-0.030043752,-0.072073864,0.081311086,3
-0.49806152,0.60282123,0.8205975,-0.027821206,-0.072309456,0.086324426,3
-0.49897879,0.60167285,0.82171308,-0.026953399,-0.073685659,0.087306052,3
-0.49970268,0.6007326,0.82240119,-0.026452154,-0.075815628,0.088530844,3
-0.50036736,0.60076622,0.82262525,-0.026891512,-0.076062979,0.088045723,3
-0.50139416,0.60091693,0.82262746,-0.02732667,-0.075884991,0.087818886,3
-0.50231322,0.60098144,0.82308489,-0.02796081,-0.075244197,0.087471928,3
-0.50175563,0.60095106,0.82268911,-0.028030208,-0.0742012,0.085895225,3
-0.50114214,0.60064762,0.8226795,-0.027988943,-0.072665365,0.085502402,3
-0.50143438,0.60068921,0.82304539,-0.027225184,-0.07353565,0.08613335,3
-0.5026762,0.60093678,0.82266583,-0.02362396,-0.078351196,0.075672002,3
0.9721845,-0.18204011,-0.008719726,-0.47705279,0.16460155,0.058491041,4
0.97132846,-0.16786695,-0.020179996,-0.27756131,0.011158799,0.18693423,4
0.96468305,-0.15661187,-0.028943735,-0.074082749,-0.036560705,0.12782468,4
0.96630723,-0.1540519,-0.023125546,0.055004922,-0.14432385,0.068767507,4
0.96954537,-0.15505579,-0.025886816,0.019133106,-0.11485507,0.089406097,4
0.9664168,-0.15751867,-0.038051595,-0.059710099,-0.074881676,0.091582006,4
0.96370403,-0.16123305,-0.04431924,-0.079711704,-0.055341856,0.11985998,4
0.96578781,-0.1589065,-0.033889595,-0.058437506,-0.001055677,0.11669877,4
0.969269,-0.15291985,-0.018175078,0.003997392,-0.031860117,0.06698031,4
0.97678002,-0.15288911,-0.01215608,0.092495587,-0.11869961,0.038528409,4
0.9769838,-0.15518678,-0.017545005,0.029088793,-0.1273097,0.050286887,4
0.96879848,-0.15328026,-0.021311951,-0.093153194,-0.089184008,0.096250703,4
0.96874471,-0.15152724,-0.021073249,-0.09544507,-0.091854411,0.12359118,4
0.97327704,-0.15120303,-0.023993399,-0.084032353,-0.006961751,0.091839185,4
0.96809589,-0.1803685,-0.001803105,-0.57290553,0.2464802,0.2310914,4
0.96889879,-0.17199984,-0.023148313,-0.36882366,0.076721475,0.23812055,4
0.9681364,-0.16126495,-0.045851622,-0.19413591,0.02386679,0.19186516,4
0.97234236,-0.16179625,-0.042788408,-0.048819079,-0.012950892,0.13014556,4
0.97368425,-0.16337186,-0.041646488,-0.010549101,-0.070653285,0.045499735,4
0.96843402,-0.15994439,-0.035960228,0.041363427,-0.16577855,0.013553112,4
0.9682011,-0.16005285,-0.026654211,0.071652245,-0.13577764,0.031667978,4
0.97219027,-0.1547221,-0.022363572,-0.019014235,-0.076600457,0.14499182,4
0.9708417,-0.14990158,-0.022774614,-0.092912317,-0.098357312,0.12939135,4
0.96731581,-0.15373375,-0.024688032,-0.043707033,-0.035323599,0.12869883,4
0.96807446,-0.15557343,-0.025503886,-0.007355545,-0.027181984,0.09162024,4
0.96892887,-0.15734074,-0.027595814,-0.20094916,-0.00153665,-0.005390554,4
0.97149916,-0.14859398,-0.021502347,0.004482869,-0.10594222,0.02147352,4
0.97677324,-0.14228326,-0.013034125,0.20667149,-0.15859375,0.11705161,4
0.93074592,-0.16763128,-0.003175909,-0.36960085,0.030332833,0.053802318,5
0.95470606,-0.13968016,-0.006704535,-0.48168702,0.075275452,0.10777103,5
0.97190586,-0.12386404,-0.006685852,-0.51950837,0.074365509,0.12589054,5
0.96939351,-0.132259,-0.014644686,-0.077515272,-0.010333588,0.11774894,5
0.96490148,-0.14223511,-0.005156269,-0.10328495,-0.057479788,0.072312003,5
0.964487,-0.14637189,-0.001682906,0.09243138,-0.17179586,0.00731529,5
0.96866387,-0.15154061,-0.013320544,0.45397165,-0.23702636,0.049693896,5
0.94657596,-0.19128318,0.003957194,-0.5249331,0.16513579,0.16727398,5
0.98182777,-0.15367558,0.015587887,-0.65971088,0.10101541,0.21290699,5
0.98409379,-0.13958733,-0.00466622,-0.55617076,0.1167249,0.17727537,5
0.96833065,-0.15647188,-0.030026213,-0.064560794,0.06524461,0.089034059,5
0.97323658,-0.1572383,-0.024838928,-0.076237868,-0.039423269,0.029467562,5
0.9694363,-0.14781926,-0.027637606,0.14210021,-0.23803709,-0.004404664,5
0.96241013,-0.15082497,-0.033911231,0.45481487,-0.30744899,0.051058953,5
0.94941566,-0.16364399,-0.004653169,-0.64414099,0.20461691,0.25975186,5
0.96019898,-0.15034527,0.008698108,-0.65068765,0.19272414,0.23561888,5
0.97552858,-0.1373825,-0.00808955,-0.63312405,0.16463737,0.1792624,5
0.97558889,-0.13581601,-0.022142311,-0.083081832,-0.05436999,0.069424557,5
0.97561261,-0.14267419,-0.023153536,-0.12606414,-0.039257895,0.010811343,5
0.97145255,-0.14619105,-0.022331276,-0.00069397,-0.085741394,0.069314639,5
0.956002,-0.15184039,-0.024052522,0.5179308,-0.25084859,0.12576048,5
0.95540033,-0.1433827,-0.010921497,0.32031547,-0.20924665,0.16466648,5
0.96799516,-0.19082313,-0.12392743,0.49433305,-0.15778665,-0.1138137,6
0.94287316,-0.20948612,-0.14898409,0.28847685,-0.18836316,0.033036904,6
0.93159408,-0.22081698,-0.14383521,0.52410546,-0.24289386,-0.14067834,6
0.93761905,-0.21492868,-0.14824741,0.28258208,-0.11881907,0.005230619,6
0.9421193,-0.2008108,-0.14484295,-0.10089325,-0.052607887,0.1790884,6
0.94132483,-0.19842,-0.13164485,0.0909739,-0.13776055,0.073425259,6
0.93959573,-0.20446078,-0.14114439,-0.2529704,0.032594176,0.22086573,6
0.93717838,-0.20910655,-0.14555277,-0.46169352,0.072572107,0.28091834,6
0.97189159,-0.18991835,-0.12258839,-0.61266746,0.35117266,0.28062329,6
0.94714091,-0.21988339,-0.14645051,-0.37309726,0.22467051,0.16063239,6
0.93921656,-0.22104651,-0.14565718,0.1944787,-0.10452813,-0.098115998,6
0.93700854,-0.22451638,-0.14610211,0.32181048,-0.19730272,-0.067776705,6
0.93352312,-0.21963159,-0.14833373,0.020748648,-0.098321041,0.10219105,6
0.93332723,-0.20771563,-0.13897653,0.13162148,-0.18229265,0.012471407,6
0.93137174,-0.2051301,-0.13812355,-0.13138808,-0.035372107,0.20404897,6
0.92976665,-0.20504977,-0.14525077,-0.44188619,0.09561251,0.32868674,6
0.9354091,-0.21481019,-0.14496178,-0.1860024,-0.037046037,0.13374514,6
0.96275732,-0.1896646,-0.15104361,-0.80725006,0.45736789,0.25200304,6
0.93954975,-0.22004676,-0.16629514,-0.49986889,0.3035597,0.21688951,6
